Myoglobin,Troponin,CK,Time(min),Rat_ID
1.722754821,20.9932279,11.29286386,109,Rat_05
1.717272666,20.62182269,11.55231773,110,Rat_05
1.668764434,21.03876786,11.48108317,111,Rat_05
1.671571523,20.77729587,11.44487357,112,Rat_05
1.654638099,20.91588699,11.43012852,113,Rat_05
1.655246183,20.55233313,11.55286895,114,Rat_05
1.644706008,20.47128187,11.45759364,115,Rat_05
1.62822581,20.59956212,11.35776024,116,Rat_05
1.601629376,20.80899499,11.3978061,117,Rat_05
1.587915591,20.43589356,11.43283299,118,Rat_05
1.607739943,20.44312773,11.18656707,119,Rat_05
1.627190058,20.74187984,10.88273639,120,Rat_05
1.585241043,20.61813553,10.43265172,121,Rat_05
1.564490387,20.51529678,10.38088789,122,Rat_05
1.57154995,21.05363004,9.86405524,123,Rat_05
1.50616458,20.92344709,9.863655305,124,Rat_05
1.553674764,20.20308954,9.581353326,125,Rat_05
1.534152941,20.41740514,9.355062494,126,Rat_05
1.507974189,20.56193802,9.202583418,127,Rat_05
1.47196827,20.21068362,8.708182439,128,Rat_05
1.486198681,20.76531064,8.644135914,129,Rat_05
1.493815106,20.58458238,8.39940623,130,Rat_05
1.453806476,20.42861431,8.542503641,131,Rat_05
1.463150505,20.41230642,8.259318255,132,Rat_05
1.45109326,20.78157658,8.065741375,133,Rat_05
1.445498419,20.11344859,7.885685136,134,Rat_05
1.432098823,20.70925834,7.693360996,135,Rat_05
1.420922776,20.76177456,7.574176153,136,Rat_05
1.427590844,20.27000933,7.503182977,137,Rat_05
1.388448308,20.55588743,7.560649216,138,Rat_05
1.407900699,20.02148657,7.286905748,139,Rat_05
1.396186245,19.69587468,7.199188458,140,Rat_05
1.364112199,19.2325552,7.002759849,141,Rat_05
1.369192287,18.43042559,6.901789698,142,Rat_05
1.388229512,18.29936647,6.907487183,143,Rat_05
1.337524009,18.25913865,6.727026001,144,Rat_05
1.336712325,18.00827387,6.608027057,145,Rat_05
1.355915467,17.53298291,6.46911424,146,Rat_05
1.33816225,17.06803192,6.251791856,147,Rat_05
1.343262533,17.26986226,6.325827765,148,Rat_05
1.321639686,16.80406021,6.180314642,149,Rat_05
1.313556131,16.64957791,6.023792545,150,Rat_05
1.334552709,16.6237076,6.083097676,151,Rat_05
1.33056236,16.25949879,5.860738225,152,Rat_05
1.2973908,16.0884812,5.698714868,153,Rat_05
1.328913749,15.87975149,5.55570375,154,Rat_05
1.309692942,15.50636504,5.422521795,155,Rat_05
1.317624852,15.30019294,5.482021645,156,Rat_05
1.301083736,15.3500718,5.46500514,157,Rat_05
1.30369546,15.19080066,5.310146924,158,Rat_05
1.305460581,15.05615744,5.368096916,159,Rat_05
1.284598469,15.09220732,5.160994832,160,Rat_05
1.263215147,14.68160355,5.178386857,161,Rat_05
1.248999418,14.70818462,4.999025879,162,Rat_05
1.285217031,14.42333704,4.991940229,163,Rat_05
1.234455782,14.45656192,4.94423821,164,Rat_05
1.295506466,14.22739705,4.794778507,165,Rat_05
1.274990438,14.18511226,4.805166066,166,Rat_05
1.276008169,13.99205071,4.673519259,167,Rat_05
1.253259052,13.72914685,4.707470922,168,Rat_05
1.240222623,13.64418094,4.666592229,169,Rat_05
1.255476723,13.46985207,4.489106894,170,Rat_05
1.228459385,13.47497769,4.539539661,171,Rat_05
1.235950381,13.3359317,4.415518185,172,Rat_05
1.229013221,13.50760749,4.510745179,173,Rat_05
1.230329985,13.38433231,4.403275274,174,Rat_05
1.162191567,13.06327499,4.268127021,175,Rat_05
1.186482117,12.88791065,4.236721308,176,Rat_05
1.187411901,12.77640498,4.267504245,177,Rat_05
1.19651744,12.51425984,4.2375386,178,Rat_05
1.173705187,12.96994582,4.225499434,179,Rat_05
1.194143284,12.58447887,4.153154047,180,Rat_05
1.187522933,12.47785893,4.070622465,181,Rat_05
1.201866924,12.04906581,4.054089963,182,Rat_05
1.182515405,12.32794566,3.999650703,183,Rat_05
1.167982734,12.17490823,3.956529006,184,Rat_05
1.165426859,12.04982557,3.955596794,185,Rat_05
1.187173047,11.97673608,3.846842748,186,Rat_05
1.169358477,12.02967999,3.775647022,187,Rat_05
1.18425942,11.7517614,3.717035432,188,Rat_05
1.146442033,11.90219981,3.717926809,189,Rat_05
1.162576706,11.76015567,3.699241006,190,Rat_05
1.183478119,11.60581569,3.616528304,191,Rat_05
1.185627389,11.58997067,3.553127326,192,Rat_05
1.172131299,11.6415991,3.564740063,193,Rat_05
1.185668684,11.5623728,3.529967619,194,Rat_05
1.149917239,11.12977219,3.445091692,195,Rat_05
1.152427775,11.24587188,3.515830521,196,Rat_05
1.180786243,11.12180055,3.424735246,197,Rat_05
1.137763386,11.18041446,3.418528393,198,Rat_05
1.123256619,10.95966727,3.377491276,199,Rat_05
1.148945741,10.95495645,3.252738473,200,Rat_05
1.144713117,10.80574288,3.30205284,201,Rat_05
1.128552732,11.02794697,3.231193378,202,Rat_05
1.170841639,10.73201512,3.242261904,203,Rat_05
1.144195384,10.74218396,3.170304019,204,Rat_05
1.117177248,10.65822883,3.220526618,205,Rat_05
1.130137064,10.41690724,3.143144157,206,Rat_05
1.1354934,10.51560592,3.115151505,207,Rat_05
1.124950727,10.47225934,3.125353408,208,Rat_05
1.080202481,10.27056286,3.141516016,209,Rat_05
1.112643588,10.50207556,3.057558227,210,Rat_05
1.094781893,10.32120385,2.995745986,211,Rat_05
1.09481019,10.00980664,3.005598059,212,Rat_05
1.12173943,10.16721799,2.976863532,213,Rat_05
1.129512482,10.07385486,2.961699485,214,Rat_05
1.133380092,9.860442255,2.919035085,215,Rat_05
1.093836382,9.95355046,2.897536378,216,Rat_05
1.103189397,9.785323137,2.89659788,217,Rat_05
1.102447366,9.612121491,2.892523225,218,Rat_05
1.139823534,9.469518355,2.808894628,219,Rat_05
1.079284072,9.495918037,2.809746508,220,Rat_05
1.095501266,9.419541137,2.708859066,221,Rat_05
1.095793173,9.71683779,2.812945175,222,Rat_05
1.063109639,9.354915512,2.71049928,223,Rat_05
1.077861988,9.509764413,2.60959895,224,Rat_05
1.10659246,9.356745008,2.658624837,225,Rat_05
1.07827855,9.281803989,2.629101262,226,Rat_05
1.085081489,9.479673499,2.558529327,227,Rat_05
1.090107728,9.274308057,2.571874688,228,Rat_05
1.097743182,9.191758421,2.589564684,229,Rat_05
1.088723612,9.170323302,2.596507811,230,Rat_05
1.085021631,9.259859313,2.490939219,231,Rat_05
1.093044242,9.140446771,2.494994445,232,Rat_05
1.116805934,9.146984016,2.511437554,233,Rat_05
1.127141504,9.023782854,2.488473364,234,Rat_05
1.100473498,9.020453094,2.429831744,235,Rat_05
1.074699272,8.887435393,2.419940695,236,Rat_05
1.098593029,8.787635709,2.418444043,237,Rat_05
1.09732757,8.896832664,2.425080256,238,Rat_05
1.060225818,8.907683136,2.453551689,239,Rat_05
1.055998074,8.869242125,2.373545919,240,Rat_05
0.985205367,1.011707418,1.002681436,0,Rat_06
0.990394183,1.020560855,1.024672444,1,Rat_06
0.994666008,1.007102811,0.998138808,2,Rat_06
0.998709342,0.985249431,0.985897928,3,Rat_06
1.006155895,0.976503709,1.015757506,4,Rat_06
1.002435795,1.094094616,1.0067841,5,Rat_06
1.038036065,1.184525551,1.012617693,6,Rat_06
1.130568545,1.366292052,1.024573628,7,Rat_06
1.304646391,1.540507922,1.012853116,8,Rat_06
1.426339723,1.723943832,1.08446098,9,Rat_06
1.574210773,1.970690421,1.182261286,10,Rat_06
1.864820002,2.202209926,1.367259314,11,Rat_06
2.119473511,2.425029082,1.586587373,12,Rat_06
2.416862634,2.695690228,1.856528184,13,Rat_06
2.71068451,2.946920108,2.071924653,14,Rat_06
3.116703309,3.264262273,2.332769019,15,Rat_06
3.400435322,3.582182757,2.657327594,16,Rat_06
3.862913731,3.769211737,3.024444632,17,Rat_06
4.148483513,4.087756129,3.329729097,18,Rat_06
4.418916962,4.326970121,3.776931358,19,Rat_06
4.746103028,4.721701249,4.101254554,20,Rat_06
5.053128429,5.049652622,4.455752148,21,Rat_06
5.346247261,5.446796715,4.763194437,22,Rat_06
5.707396327,5.766030515,5.172107803,23,Rat_06
5.835741241,5.955911991,5.525458101,24,Rat_06
6.063687869,6.18429686,5.84631338,25,Rat_06
6.351632749,6.671407308,6.216158678,26,Rat_06
6.358313226,6.91927875,6.515414221,27,Rat_06
6.470583861,7.324602,6.846640483,28,Rat_06
6.631873948,7.609446191,7.222882835,29,Rat_06
6.70697842,7.783882815,7.48793481,30,Rat_06
6.818860824,8.145660463,7.785429956,31,Rat_06
6.969955366,8.630195159,7.881734624,32,Rat_06
6.903058592,8.666616746,8.169632733,33,Rat_06
6.883101665,8.92665504,8.578409471,34,Rat_06
7.066134317,9.384712468,8.695737542,35,Rat_06
7.091701831,9.662196629,9.010726613,36,Rat_06
7.113089097,10.10698733,9.016477223,37,Rat_06
7.148667452,10.41935518,9.390180489,38,Rat_06
7.193115523,10.61457247,9.528018972,39,Rat_06
7.166293798,11.0270148,9.504310122,40,Rat_06
7.104976712,11.25313701,9.731129679,41,Rat_06
7.038677983,11.66919652,9.766358955,42,Rat_06
7.124069626,11.8144024,10.08844827,43,Rat_06
7.106411287,11.85873335,10.08762773,44,Rat_06
7.146159924,12.36612056,10.07526419,45,Rat_06
7.134934673,12.49644501,10.166106,46,Rat_06
7.205201659,12.57448949,10.20861983,47,Rat_06
7.003351403,12.93955253,10.30926565,48,Rat_06
6.714310226,13.46957725,10.23907715,49,Rat_06
6.620227881,13.57081628,10.4256898,50,Rat_06
6.279945613,13.69689606,10.52166598,51,Rat_06
6.045432015,14.02370768,10.5827354,52,Rat_06
5.858191701,14.41492507,10.68276128,53,Rat_06
5.705642008,14.11376636,10.77862917,54,Rat_06
5.459585059,14.77387042,10.81725098,55,Rat_06
5.405253313,14.7579188,10.65910054,56,Rat_06
5.294743633,15.10318258,10.61841561,57,Rat_06
5.107949347,15.46149484,10.6291451,58,Rat_06
5.057427373,15.40706522,10.74426178,59,Rat_06
4.87271821,15.48758576,10.85547299,60,Rat_06
4.750033412,15.73554155,10.55451911,61,Rat_06
4.660993748,15.71081607,10.83100508,62,Rat_06
4.672886345,15.92075881,10.79190785,63,Rat_06
4.472360702,16.42687637,10.64740339,64,Rat_06
4.374805584,16.27071128,10.688307,65,Rat_06
4.210178414,16.69335268,10.74208782,66,Rat_06
4.224838567,16.60405177,10.88251911,67,Rat_06
4.155084527,16.75832315,10.82718098,68,Rat_06
4.016798215,17.27288846,10.78188165,69,Rat_06
3.948112732,17.17893287,10.70149913,70,Rat_06
3.848531868,17.11453653,10.76562005,71,Rat_06
3.743392933,17.49808304,10.85714712,72,Rat_06
3.712527086,17.47868829,10.66977878,73,Rat_06
3.603292163,18.04047036,10.71119235,74,Rat_06
3.553735714,17.84643327,10.90600405,75,Rat_06
3.509372919,18.11102058,10.81978024,76,Rat_06
3.461241537,17.896224,10.75287677,77,Rat_06
3.342491784,17.7321443,10.63045831,78,Rat_06
3.366941013,18.28881232,10.86288536,79,Rat_06
3.25755172,17.86012634,10.57180492,80,Rat_06
3.264352148,18.25277513,10.75868124,81,Rat_06
3.111277678,18.68885296,10.93907096,82,Rat_06
3.106600536,18.9485806,10.60349297,83,Rat_06
3.046671975,18.99274746,10.73728332,84,Rat_06
3.022692268,18.84287532,10.55439889,85,Rat_06
3.006277361,19.53776413,10.62394921,86,Rat_06
2.938217345,19.12832057,10.41605224,87,Rat_06
2.871303396,19.03042589,10.61744713,88,Rat_06
2.885837684,19.42315877,10.67479796,89,Rat_06
2.807369932,19.76023678,10.78596525,90,Rat_06
2.817300909,19.04971106,10.86632442,91,Rat_06
2.808929204,19.28539558,10.66442376,92,Rat_06
2.757744469,19.40888073,10.66680212,93,Rat_06
2.713636875,19.52772949,10.68226922,94,Rat_06
2.626899817,19.98973357,10.46682626,95,Rat_06
2.651239613,19.68455785,10.71271147,96,Rat_06
2.520200285,19.38841813,10.56092915,97,Rat_06
2.524720816,19.7087361,10.70951963,98,Rat_06
2.543918928,20.0052072,10.1045294,99,Rat_06
2.449013019,20.21035795,10.04614005,100,Rat_06
2.401924768,19.68763368,9.844809355,101,Rat_06
2.460514086,19.8746615,9.475672177,102,Rat_06
2.335225222,19.80497523,9.198960164,103,Rat_06
2.388150271,20.33179656,9.024315423,104,Rat_06
2.334781196,19.8923089,8.806615538,105,Rat_06
2.311000375,19.94178362,8.329561869,106,Rat_06
2.32095998,20.34058397,8.322987354,107,Rat_06
2.253732835,19.92324606,8.225749574,108,Rat_06
2.230700724,20.47759822,7.930013278,109,Rat_06
2.215272806,20.20841275,7.959993727,110,Rat_06
2.234264357,20.21128889,7.631324996,111,Rat_06
2.136461111,20.57844617,7.543713284,112,Rat_06
2.17460915,20.49834173,7.372754356,113,Rat_06
2.114752033,20.63951827,7.213606029,114,Rat_06
2.132354475,20.51937037,7.13552807,115,Rat_06
2.047660298,20.53323035,6.992181961,116,Rat_06
2.030536082,20.42588955,6.935533097,117,Rat_06
2.059615671,20.74790546,6.748949118,118,Rat_06
1.999286959,20.81533214,6.620593856,119,Rat_06
1.985697935,20.60936574,6.604576849,120,Rat_06
1.967340714,20.58321008,6.543893844,121,Rat_06
1.978575929,20.77085998,6.355285277,122,Rat_06
1.974822344,21.23451345,6.229561969,123,Rat_06
1.908591554,20.9416945,6.162747916,124,Rat_06
1.943959156,20.77358245,5.968867315,125,Rat_06
1.916352494,20.56272579,5.93817489,126,Rat_06
1.87914942,20.63322761,5.804658964,127,Rat_06
1.859766224,20.92839484,5.775318526,128,Rat_06
1.856183641,21.14656497,5.582021422,129,Rat_06
1.865395454,20.90718627,5.49096828,130,Rat_06
1.809467083,20.82982752,5.478925361,131,Rat_06
1.781522489,20.8550792,5.360385578,132,Rat_06
1.770985198,20.78766202,5.410881476,133,Rat_06
1.764829445,20.66790823,5.28316005,134,Rat_06
1.768962314,20.88734147,5.24250109,135,Rat_06
1.760499965,20.83246417,5.164595136,136,Rat_06
1.74192246,19.646371,5.019806194,137,Rat_06
1.732168278,18.91925505,5.070172689,138,Rat_06
1.76556609,18.16388483,4.923108053,139,Rat_06
1.714297091,17.86181152,4.826822076,140,Rat_06
1.693810651,17.54342528,4.797706511,141,Rat_06
1.676325605,17.01797973,4.808140967,142,Rat_06
1.678238356,16.57587786,4.67048842,143,Rat_06
1.657781827,16.30508692,4.610882778,144,Rat_06
1.702613101,16.00758443,4.418152787,145,Rat_06
1.642508818,15.70803727,4.437384366,146,Rat_06
1.610857601,15.45184891,4.432042734,147,Rat_06
1.607702867,15.23357238,4.456230194,148,Rat_06
1.595103449,15.14699117,4.42032849,149,Rat_06
1.566528465,15.08424953,4.226141538,150,Rat_06
1.599653224,14.80151249,4.29478874,151,Rat_06
1.602310961,14.43266322,4.28395162,152,Rat_06
1.540546672,14.31598209,4.179944291,153,Rat_06
1.546415044,14.30768434,4.138512081,154,Rat_06
1.583955219,14.1051185,4.102775674,155,Rat_06
1.549182424,14.09025785,4.129820961,156,Rat_06
1.508410581,13.91062503,4.071946868,157,Rat_06
1.481273031,13.57374566,4.000286835,158,Rat_06
1.488340756,13.47903972,3.902294791,159,Rat_06
1.506080467,13.20722867,3.886682062,160,Rat_06
1.471097561,13.22799743,3.902144628,161,Rat_06
1.451295591,12.73849808,3.844538221,162,Rat_06
1.446523456,12.96974399,3.80332558,163,Rat_06
1.497315582,12.82375173,3.852392683,164,Rat_06
1.425413425,12.19151277,3.758819528,165,Rat_06
1.456772181,12.42467931,3.742969145,166,Rat_06
1.455021621,12.32262469,3.704174235,167,Rat_06
1.440256416,12.0351325,3.704848383,168,Rat_06
1.427381357,11.78793162,3.589298821,169,Rat_06
1.446726811,11.84702596,3.578899697,170,Rat_06
1.430681882,11.44912099,3.664811528,171,Rat_06
1.408512662,11.63774872,3.516782369,172,Rat_06
1.418755652,11.42653144,3.482436011,173,Rat_06
1.378860596,11.39706204,3.487252862,174,Rat_06
1.448464048,11.45005568,3.45485932,175,Rat_06
1.422813046,11.32756013,3.434267037,176,Rat_06
1.417786567,11.20570747,3.3819858,177,Rat_06
1.390053835,10.92102709,3.422244506,178,Rat_06
1.351368321,10.91642438,3.35443668,179,Rat_06
1.357052702,10.93080511,3.329514707,180,Rat_06
1.362790504,10.80310136,3.290237547,181,Rat_06
1.355957708,10.64848255,3.267640126,182,Rat_06
1.354277947,10.76557934,3.1789853,183,Rat_06
1.34298032,10.64655586,3.12262879,184,Rat_06
1.314518543,10.5931781,3.185669309,185,Rat_06
1.32578901,10.49330488,3.158298809,186,Rat_06
1.340898522,10.31444988,3.134976102,187,Rat_06
1.336081083,10.2949655,3.147140422,188,Rat_06
1.343851631,10.27305822,3.100980069,189,Rat_06
1.316363818,10.04619839,3.117061566,190,Rat_06
1.32321432,9.911620999,3.073527237,191,Rat_06
1.295760556,9.81840485,3.041272441,192,Rat_06
1.317808493,9.839158882,3.063466133,193,Rat_06
1.314175555,9.819814021,3.059642683,194,Rat_06
1.286841086,9.829461527,2.953125367,195,Rat_06
1.303078807,9.716764663,2.890839727,196,Rat_06
1.266712911,9.649366246,2.932344668,197,Rat_06
1.272382245,9.473150238,2.888810451,198,Rat_06
1.279661796,9.417516422,2.91460962,199,Rat_06
1.252972802,9.487078951,2.895066207,200,Rat_06
1.258030428,9.206144104,2.893416549,201,Rat_06
1.235832331,9.188832272,2.853878576,202,Rat_06
1.242693158,9.231549616,2.836785073,203,Rat_06
1.256008745,9.255522484,2.857646825,204,Rat_06
1.230229415,9.254686552,2.783088486,205,Rat_06
1.247227749,9.03113703,2.773910169,206,Rat_06
1.242160839,9.043498029,2.749127915,207,Rat_06
1.222133417,8.994704099,2.722857991,208,Rat_06
1.248324398,8.786578226,2.773570697,209,Rat_06
1.209701139,8.863548823,2.685968795,210,Rat_06
1.261102187,9.082355605,2.68966501,211,Rat_06
1.226616609,8.750337052,2.675248564,212,Rat_06
1.222215065,8.842876699,2.654096182,213,Rat_06
1.234946237,8.703447885,2.614385977,214,Rat_06
1.23941491,8.545747267,2.655787977,215,Rat_06
1.220018926,8.500792125,2.605025735,216,Rat_06
1.195988951,8.499372431,2.641700749,217,Rat_06
1.211209774,8.436764582,2.563701282,218,Rat_06
1.207980932,8.398025754,2.533435292,219,Rat_06
1.171644155,8.386379727,2.587122754,220,Rat_06
1.173646934,8.276622788,2.569096703,221,Rat_06
1.200569606,8.097608114,2.536905635,222,Rat_06
1.206483703,8.121091913,2.555184576,223,Rat_06
1.205402736,8.057089772,2.531854297,224,Rat_06
1.172335705,8.20312068,2.480326409,225,Rat_06
1.191070287,8.091296845,2.48626857,226,Rat_06
1.196021228,8.105510689,2.529393675,227,Rat_06
1.200335932,8.168273384,2.503077258,228,Rat_06
1.157609978,7.952652974,2.39935896,229,Rat_06
1.167295829,7.933149315,2.449733726,230,Rat_06
1.142356918,7.918274884,2.447112104,231,Rat_06
1.15392814,7.902807445,2.447945991,232,Rat_06
1.136877788,7.727803424,2.428927153,233,Rat_06
1.129359418,7.721669558,2.368339161,234,Rat_06
1.131583119,7.885448543,2.366289901,235,Rat_06
1.116104747,7.716071078,2.345289595,236,Rat_06
1.151501559,7.783353967,2.37786981,237,Rat_06
1.16538265,7.713702596,2.374746674,238,Rat_06
1.136722773,7.702682105,2.350941435,239,Rat_06
1.14289792,7.71617226,2.284565586,240,Rat_06
1.017333148,1.000195038,1.005181506,0,Rat_07
0.990153547,0.999843326,1.025094882,1,Rat_07
1.014290774,1.034157231,0.994246068,2,Rat_07
1.046590405,0.981211453,1.032853955,3,Rat_07
1.01903936,1.02109597,1.03640636,4,Rat_07
1.024088934,1.022583423,1.105877266,5,Rat_07
1.111210831,1.00009615,1.165270037,6,Rat_07
1.207672235,1.035951008,1.248227707,7,Rat_07
1.440718533,1.088089091,1.353936313,8,Rat_07
1.660724759,1.163122788,1.485951727,9,Rat_07
1.907440875,1.30920686,1.615792094,10,Rat_07
2.230529894,1.405256589,1.756603557,11,Rat_07
2.465599469,1.53775123,1.92496977,12,Rat_07
2.754383074,1.722053619,2.132047272,13,Rat_07
3.073739187,1.900827646,2.273868267,14,Rat_07
3.37236379,2.059329643,2.520150903,15,Rat_07
3.718586018,2.263689488,2.73127084,16,Rat_07
4.071623802,2.475469512,2.914530486,17,Rat_07
4.342340538,2.66685402,3.202394845,18,Rat_07
4.556072524,2.841917455,3.417569594,19,Rat_07
4.751928592,3.161415175,3.627231891,20,Rat_07
4.963626527,3.413324399,3.954476514,21,Rat_07
5.313178355,3.663651965,4.085491002,22,Rat_07
5.401710694,3.881641565,4.333647058,23,Rat_07
5.616513595,4.028610245,4.557870208,24,Rat_07
5.659368408,4.452498997,4.758371316,25,Rat_07
5.932227502,4.693678545,5.006900651,26,Rat_07
5.970423519,4.931037983,5.188872557,27,Rat_07
6.179663087,5.185165556,5.508177838,28,Rat_07
6.137433386,5.5344504,5.576661981,29,Rat_07
6.214191345,5.719331821,5.743788018,30,Rat_07
6.320217908,6.01960704,5.99747703,31,Rat_07
6.284397675,6.314223479,6.172650933,32,Rat_07
6.363464078,6.545434808,6.430541855,33,Rat_07
6.460063973,7.00987154,6.535390763,34,Rat_07
6.410661332,7.138265511,6.678531882,35,Rat_07
6.486561806,7.582443528,6.728347109,36,Rat_07
6.584446664,7.842728737,6.998057004,37,Rat_07
6.481755375,8.082705388,7.077734536,38,Rat_07
6.482424489,8.495856037,7.127865926,39,Rat_07
6.568828382,8.708985006,7.365738077,40,Rat_07
6.592134862,8.923075271,7.49060713,41,Rat_07
6.673894673,9.33485067,7.38497342,42,Rat_07
6.647714152,9.483457621,7.658937412,43,Rat_07
6.65889773,9.756080961,7.769180373,44,Rat_07
6.524783354,10.12409355,7.809755797,45,Rat_07
6.627751031,10.65689713,7.799710913,46,Rat_07
6.679609092,10.70946419,7.930181141,47,Rat_07
6.582978984,10.90294021,8.110994929,48,Rat_07
6.569267545,11.34594674,8.071074221,49,Rat_07
6.015940695,11.63193395,8.164349737,50,Rat_07
5.982220978,11.93638421,8.173759487,51,Rat_07
5.619998679,11.77233123,8.211212976,52,Rat_07
5.528581056,12.37555285,8.341071687,53,Rat_07
5.435501043,12.30825759,8.051958421,54,Rat_07
5.213744604,13.00117141,8.268065919,55,Rat_07
4.995428218,12.85294175,8.410719396,56,Rat_07
4.939675117,13.285383,8.451243336,57,Rat_07
4.836856615,13.50226228,8.397338527,58,Rat_07
4.714610147,13.76410932,8.389541384,59,Rat_07
4.484695684,13.77058111,8.452369483,60,Rat_07
4.42231775,14.26025372,8.381091145,61,Rat_07
4.302712924,14.28736036,8.384766563,62,Rat_07
4.236764414,14.38036173,8.45396996,63,Rat_07
4.042816974,14.72902472,8.658328297,64,Rat_07
4.15583629,14.86751827,8.51821295,65,Rat_07
3.992604275,14.97623473,8.536797587,66,Rat_07
3.805789644,15.35837894,8.438931989,67,Rat_07
3.82682001,15.57457335,8.427005049,68,Rat_07
3.718006198,15.58925376,8.476508143,69,Rat_07
3.652269358,16.05559484,8.588731648,70,Rat_07
3.598914676,15.92229684,8.429886237,71,Rat_07
3.457000509,16.108944,8.641172667,72,Rat_07
3.443878544,16.49440165,8.406822651,73,Rat_07
3.511777599,16.52474061,8.585011044,74,Rat_07
3.299280875,16.76814341,8.389193701,75,Rat_07
3.265362014,16.49816809,8.499677681,76,Rat_07
3.239635178,17.05022319,8.301146961,77,Rat_07
3.188590322,17.26166375,8.456541301,78,Rat_07
3.124347038,17.21477987,8.609296482,79,Rat_07
3.144880584,17.42040927,8.446426989,80,Rat_07
3.013605587,17.78967414,8.514268163,81,Rat_07
2.992870386,17.35346012,8.63854016,82,Rat_07
2.937758229,17.542325,8.384460481,83,Rat_07
2.930471621,17.74172982,8.609725203,84,Rat_07
2.925191501,17.88509485,8.408435557,85,Rat_07
2.858006903,18.15679253,8.538357234,86,Rat_07
2.77004993,18.12195448,8.435937351,87,Rat_07
2.788104959,18.0547867,8.481478017,88,Rat_07
2.743023629,18.13405155,8.44397411,89,Rat_07
2.735183799,18.72058225,8.490301818,90,Rat_07
2.673820709,18.09688522,7.987638891,91,Rat_07
2.661044662,18.46373519,7.804356098,92,Rat_07
2.577649944,18.47794099,7.481630225,93,Rat_07
2.644460514,18.66441693,7.185698788,94,Rat_07
2.544948081,18.58758196,6.932699828,95,Rat_07
2.475968603,18.87378528,6.896036941,96,Rat_07
2.436825492,18.50471124,6.535478587,97,Rat_07
2.443140318,18.7843232,6.412369287,98,Rat_07
2.440110172,19.06578821,6.252957401,99,Rat_07
2.438242828,19.10924173,6.021014813,100,Rat_07
2.362456433,19.11302207,5.939106459,101,Rat_07
2.395532253,19.05431092,5.770670989,102,Rat_07
2.301095012,19.33637417,5.70272761,103,Rat_07
2.339348895,18.89480834,5.478911079,104,Rat_07
2.283356704,19.33824216,5.529026632,105,Rat_07
2.32145386,19.47099255,5.316603454,106,Rat_07
2.272821047,19.58375883,5.196149285,107,Rat_07
2.254572479,19.6271282,5.154782981,108,Rat_07
2.215916176,19.93410061,5.021386153,109,Rat_07
2.212296391,19.22713732,4.877499598,110,Rat_07
2.178395525,19.67486191,4.842328447,111,Rat_07
2.151217178,19.93584454,4.693778815,112,Rat_07
2.142130919,19.9473601,4.630209902,113,Rat_07
2.145277543,19.60291844,4.578416829,114,Rat_07
2.124414473,19.62665171,4.432954451,115,Rat_07
2.044516738,19.87755166,4.405226563,116,Rat_07
2.029006059,19.81574606,4.264997116,117,Rat_07
2.066147707,19.86425681,4.158371535,118,Rat_07
2.10735601,19.52426268,4.165375652,119,Rat_07
2.020537001,19.75988567,4.10965141,120,Rat_07
2.021624425,19.97256914,4.042338682,121,Rat_07
1.988802496,19.91283651,3.967885352,122,Rat_07
1.971386613,19.94102904,3.968419492,123,Rat_07
2.003293694,20.07447537,3.909704754,124,Rat_07
1.897226887,20.14757739,3.884165444,125,Rat_07
1.880848906,19.89862367,3.802928709,126,Rat_07
1.911756853,20.16609526,3.798283787,127,Rat_07
1.889582035,20.11593623,3.6929257,128,Rat_07
1.869207616,19.90162556,3.695528975,129,Rat_07
1.839334505,20.38507353,3.546628762,130,Rat_07
1.843322345,19.88209978,3.678875736,131,Rat_07
1.84688586,19.95698008,3.563007381,132,Rat_07
1.863326376,20.20946515,3.5049858,133,Rat_07
1.777537611,20.50914403,3.453744884,134,Rat_07
1.797090632,20.09687443,3.430541898,135,Rat_07
1.781229508,19.90188356,3.356513575,136,Rat_07
1.766070985,20.09752329,3.356926087,137,Rat_07
1.749428805,20.00900786,3.377863338,138,Rat_07
1.760389659,20.39188641,3.182838109,139,Rat_07
1.695367794,20.09682811,3.265922547,140,Rat_07
1.758294183,20.19844688,3.22524724,141,Rat_07
1.717112713,19.85660076,3.216635326,142,Rat_07
1.703441248,20.09412492,3.192067351,143,Rat_07
1.687716169,20.24581392,3.125620932,144,Rat_07
1.697520109,19.64503013,3.114004754,145,Rat_07
1.708106533,18.678516,3.120163624,146,Rat_07
1.673313507,18.61893428,3.095286849,147,Rat_07
1.683145535,18.10787951,3.09168946,148,Rat_07
1.656217963,17.68175767,3.045224439,149,Rat_07
1.6280297,17.35547213,2.997725599,150,Rat_07
1.650354341,16.8058236,2.94854035,151,Rat_07
1.654403915,16.67561629,3.019331386,152,Rat_07
1.607451482,16.28892691,2.931173054,153,Rat_07
1.616555093,16.09765089,2.919540802,154,Rat_07
1.626551848,15.73529543,2.897882312,155,Rat_07
1.604164837,15.66409813,2.874384828,156,Rat_07
1.584043924,15.5288733,2.843112381,157,Rat_07
1.562403192,15.19620572,2.832202212,158,Rat_07
1.570740027,14.66302174,2.782387692,159,Rat_07
1.51052764,14.4657728,2.831112117,160,Rat_07
1.528507022,14.31899351,2.738522442,161,Rat_07
1.585874289,14.38992656,2.725342595,162,Rat_07
1.505372373,14.08757189,2.73468623,163,Rat_07
